,Date,Close
818,2024-07-01,706.1593017578125
819,2024-07-02,706.1593017578125
820,2024-07-03,720.6693725585938
821,2024-07-04,720.6693725585938
822,2024-07-05,728.7000122070312
823,2024-07-08,743.5714111328125
824,2024-07-09,778.2714233398438
825,2024-07-10,773.3142700195312
826,2024-07-11,778.2714233398438
827,2024-07-12,803.05712890625
828,2024-07-15,793.142822265625
829,2024-07-16,783.2285766601562
830,2024-07-17,788.1857299804688
831,2024-07-18,788.1857299804688
832,2024-07-19,773.3142700195312
833,2024-07-22,773.3142700195312
834,2024-07-23,788.1857299804688
835,2024-07-24,778.2714233398438
836,2024-07-25,783.2285766601562
837,2024-07-26,783.2285766601562
838,2024-07-29,778.2714233398438
839,2024-07-30,778.2714233398438
840,2024-07-31,788.1857299804688
841,2024-08-01,812.971435546875
842,2024-08-02,827.8428344726562
843,2024-08-05,793.142822265625
844,2024-08-06,808.0142822265625
845,2024-08-07,817.9285278320312
846,2024-08-08,817.9285278320312
847,2024-08-09,827.8428344726562
848,2024-08-12,812.971435546875
849,2024-08-13,827.8428344726562
850,2024-08-14,832.7999877929688
851,2024-08-15,817.9285278320312
852,2024-08-16,808.0142822265625
853,2024-08-19,793.142822265625
854,2024-08-20,803.05712890625
855,2024-08-21,808.0142822265625
856,2024-08-22,798.0999755859375
857,2024-08-23,803.05712890625
858,2024-08-26,808.0142822265625
859,2024-08-27,817.9285278320312
860,2024-08-28,822.8856811523438
861,2024-08-29,822.8856811523438
862,2024-08-30,827.8428344726562
863,2024-09-02,827.8428344726562
864,2024-09-03,808.0142822265625
865,2024-09-04,808.0142822265625
866,2024-09-05,827.8428344726562
867,2024-09-06,832.7999877929688
868,2024-09-09,832.7999877929688
869,2024-09-10,872.4571533203125
870,2024-09-11,852.6285400390625
871,2024-09-12,852.6285400390625
872,2024-09-13,852.6285400390625
873,2024-09-17,837.7571411132812
874,2024-09-18,793.142822265625
875,2024-09-19,847.67138671875
876,2024-09-20,832.7999877929688
877,2024-09-23,837.7571411132812
878,2024-09-24,847.67138671875
879,2024-09-25,847.67138671875
880,2024-09-26,847.67138671875
881,2024-09-27,847.67138671875
882,2024-09-30,847.67138671875
883,2024-10-01,862.5428466796875
884,2024-10-02,847.67138671875
885,2024-10-03,837.7571411132812
886,2024-10-04,842.7142944335938
887,2024-10-07,837.7571411132812
888,2024-10-08,832.7999877929688
889,2024-10-09,832.7999877929688
890,2024-10-10,832.7999877929688
891,2024-10-11,832.7999877929688
892,2024-10-14,808.0142822265625
893,2024-10-15,817.9285278320312
894,2024-10-16,812.971435546875
895,2024-10-17,803.05712890625
896,2024-10-18,803.05712890625
897,2024-10-21,808.0142822265625
898,2024-10-22,803.05712890625
899,2024-10-23,793.142822265625
900,2024-10-24,798.0999755859375
901,2024-10-25,788.1857299804688
902,2024-10-28,768.3571166992188
903,2024-10-29,778.2714233398438
904,2024-10-30,783.2285766601562
905,2024-10-31,793.142822265625
906,2024-11-01,793.142822265625
907,2024-11-04,778.2714233398438
908,2024-11-05,778.2714233398438
909,2024-11-06,763.3999633789062
910,2024-11-07,773.3142700195312
911,2024-11-08,748.528564453125
912,2024-11-11,743.5714111328125
913,2024-11-12,733.6571044921875
914,2024-11-13,728.7000122070312
915,2024-11-14,718.7857055664062
916,2024-11-15,713.8285522460938
917,2024-11-18,703.9142456054688
918,2024-11-19,713.8285522460938
919,2024-11-20,713.8285522460938
920,2024-11-21,713.8285522460938
921,2024-11-22,713.8285522460938
922,2024-11-25,698.9571533203125
923,2024-11-26,698.9571533203125
924,2024-11-28,698.9571533203125
925,2024-11-29,698.9571533203125
926,2024-12-02,684.085693359375
927,2024-12-03,684.085693359375
928,2024-12-04,703.9142456054688
929,2024-12-05,713.8285522460938
930,2024-12-06,703.9142456054688
931,2024-12-09,723.7428588867188
932,2024-12-10,713.8285522460938
933,2024-12-11,708.8713989257812
934,2024-12-12,679.1285400390625
935,2024-12-13,684.085693359375
936,2024-12-16,674.17138671875
937,2024-12-17,674.17138671875
938,2024-12-18,654.3428344726562
939,2024-12-19,644.4285888671875
940,2024-12-20,604.7714233398438
941,2024-12-23,609.7285766601562
942,2024-12-24,614.6857299804688
943,2024-12-27,629.55712890625
944,2024-12-30,649.3856811523438
945,2025-01-02,634.5142822265625
946,2025-01-03,713.8285522460938
947,2025-01-06,694.0
948,2025-01-07,695.0
949,2025-01-08,675.0
950,2025-01-09,670.0
951,2025-01-10,675.0
952,2025-01-13,650.0
953,2025-01-14,645.0
954,2025-01-15,675.0
955,2025-01-16,680.0
956,2025-01-17,660.0
957,2025-01-20,665.0
958,2025-01-21,670.0
959,2025-01-22,685.0
960,2025-01-23,695.0
961,2025-01-24,680.0
962,2025-01-30,670.0
963,2025-01-31,635.0
964,2025-02-03,630.0
965,2025-02-04,630.0
